9999,24,112,108,3,1,151,150,146,142,144,140,191,185,54,55,72,38,48,93,95,3006,3007,3010,3013,3014,3015,3016
21,0.220,0.396,0.296,0.141,0.172,0.341,0.637,0.566,0.730,0.600,0.278,0.866,0.021,0.185,0.260,0.409,0.289,0.669,0.134,0.112,0.534,0.401,0.871,0.460,0.452,0.387,0.269
22,0.245,0.384,0.329,0.125,0.191,0.301,0.562,0.495,0.602,0.521,0.242,0.701,0.018,0.161,0.230,0.389,0.251,0.658,0.130,0.107,0.507,0.363,0.737,0.457,0.375,0.340,0.240
23,0.266,0.349,0.357,0.120,0.207,0.290,0.541,0.477,0.580,0.502,0.233,0.675,0.018,0.155,0.221,0.421,0.242,0.598,0.118,0.115,0.554,0.352,0.716,0.419,0.364,0.330,0.233
24,0.177,0.462,0.238,0.116,0.138,0.279,0.521,0.487,0.627,0.516,0.239,0.744,0.017,0.159,0.213,0.335,0.249,0.791,0.156,0.092,0.452,0.339,0.773,0.553,0.435,0.344,0.239
25,0.160,0.508,0.215,0.107,0.125,0.258,0.483,0.451,0.584,0.494,0.223,0.771,0.016,0.148,0.197,0.310,0.232,0.871,0.172,0.085,0.419,0.315,0.717,0.609,0.479,0.367,0.225
26,0.193,0.421,0.259,0.126,0.150,0.305,0.569,0.531,0.685,0.564,0.261,0.813,0.019,0.174,0.233,0.366,0.272,0.721,0.142,0.100,0.494,0.371,0.846,0.505,0.439,0.376,0.262
27,0.179,0.463,0.240,0.122,0.139,0.294,0.549,0.513,0.665,0.562,0.254,0.877,0.018,0.169,0.225,0.353,0.263,0.794,0.157,0.097,0.468,0.351,0.801,0.545,0.489,0.410,0.251
28,0.157,0.545,0.211,0.105,0.122,0.252,0.471,0.452,0.610,0.516,0.233,0.751,0.016,0.155,0.193,0.303,0.242,0.853,0.184,0.083,0.401,0.301,0.686,0.641,0.516,0.376,0.230
29,0.167,0.485,0.225,0.114,0.130,0.275,0.514,0.493,0.667,0.564,0.254,0.821,0.017,0.169,0.210,0.331,0.264,0.755,0.164,0.091,0.445,0.334,0.762,0.580,0.515,0.418,0.256
30,0.139,0.588,0.187,0.100,0.108,0.229,0.464,0.461,0.623,0.534,0.238,0.684,0.015,0.158,0.185,0.275,0.247,0.756,0.199,0.076,0.372,0.295,0.693,0.706,0.562,0.398,0.243
31,0.141,0.590,0.189,0.101,0.110,0.232,0.469,0.475,0.654,0.563,0.249,0.690,0.016,0.166,0.187,0.278,0.259,0.758,0.199,0.076,0.366,0.290,0.682,0.690,0.577,0.409,0.250
32,0.153,0.527,0.205,0.110,0.119,0.252,0.509,0.537,0.738,0.636,0.281,0.750,0.018,0.187,0.203,0.302,0.292,0.684,0.178,0.083,0.397,0.314,0.738,0.614,0.566,0.460,0.281
33,0.133,0.458,0.178,0.110,0.103,0.218,0.467,0.549,0.755,0.650,0.287,0.650,0.018,0.191,0.202,0.262,0.299,0.588,0.169,0.072,0.349,0.317,0.668,0.573,0.648,0.477,0.292
34,0.126,0.535,0.170,0.091,0.098,0.200,0.406,0.457,0.629,0.542,0.239,0.597,0.015,0.159,0.168,0.241,0.275,0.687,0.190,0.066,0.325,0.268,0.605,0.655,0.692,0.446,0.273
35,0.126,0.489,0.169,0.103,0.098,0.208,0.437,0.514,0.707,0.609,0.269,0.619,0.017,0.179,0.189,0.249,0.280,0.629,0.181,0.068,0.332,0.297,0.625,0.612,0.648,0.447,0.273
