9999,120,121,127,29,126,124,128,22,21,20,24,23,110,111,114,16,113,19,116,18,115,118,117,119,11,10,13,15,100,101,109,107,106,104,103,102,6,4,3,8,7,1,137,135,136,134,133,132,131,130,191,192,196,193,194,199,197,188,189,185,59,54,55,52,53,68,69,63,64,65,66,71,70,200,72,32,36,35,39,40,42,45,46,47,48,49,51,50,99,98,97,96,76,75,79,78,80,1007,1006,84,81,82,1003,1002,1005,1004,1001,1000,88,89,90,92,93,94,95,3006,3007,3010,3013,3014,3015,3016
9,0.924,2.302,1.558,7.044,6.741,2.425,2.785,1.476,9.868,7.214,11.566,3.813,5.130,2.960,2.446,3.091,6.382,7.442,1.072,3.356,3.043,2.028,2.073,1.710,3.194,9.490,2.782,3.815,13.195,15.450,7.902,8.855,8.483,4.439,6.819,12.440,6.002,24.965,12.938,4.288,13.838,13.215,9.962,7.358,6.457,3.959,3.570,3.691,5.404,4.254,1.953,8.092,7.259,12.889,7.872,7.663,3.110,24.249,15.030,24.940,4.643,9.479,8.923,4.368,7.051,3.380,6.924,3.632,3.639,4.939,3.500,6.597,7.485,1.187,7.000,0.918,3.530,4.969,2.257,4.060,2.104,1.444,5.364,1.032,3.710,3.611,4.233,2.080,9.946,4.190,6.740,25.164,0.481,8.913,4.521,6.388,8.079,7.535,4.532,3.344,7.569,3.038,25.216,28.063,4.201,3.582,22.485,4.439,2.439,6.772,2.039,11.416,12.989,10.307,15.514,5.165,6.000,0.785,4.799,3.847,4.547,6.934
10,1.397,2.774,1.548,6.840,7.213,3.021,2.396,0.813,10.579,7.687,12.348,3.678,4.466,3.432,2.918,3.872,6.854,7.239,1.397,4.138,3.515,2.500,2.063,2.263,3.185,10.201,3.378,4.288,13.668,16.232,8.684,9.637,9.194,4.912,7.292,12.912,6.784,25.437,13.410,4.999,14.549,13.997,10.434,7.154,6.930,3.756,2.906,3.027,4.741,3.591,2.256,8.564,7.970,13.362,7.668,7.955,3.582,24.721,15.811,25.412,4.439,9.951,9.395,4.841,7.832,3.853,6.949,4.104,2.976,4.736,3.296,7.379,7.281,1.504,7.782,1.700,3.326,5.680,2.729,4.841,1.440,1.916,6.145,1.504,3.700,3.476,4.030,2.553,10.418,4.180,7.451,24.916,0.543,9.624,5.232,6.140,8.860,8.007,5.004,4.126,8.041,3.028,24.967,27.814,4.066,4.178,22.958,4.911,2.911,7.483,2.636,11.213,12.740,10.058,16.296,5.817,6.414,1.507,4.604,3.125,4.284,7.348
11,1.085,2.869,1.578,6.142,6.874,3.116,2.426,0.843,10.674,7.451,12.751,3.708,4.496,3.092,2.578,4.245,6.949,6.540,0.698,4.511,3.610,2.595,2.093,2.293,3.215,10.296,3.473,4.051,13.763,16.604,9.057,10.010,9.289,5.006,7.386,13.007,7.157,25.098,13.505,5.093,14.644,14.400,10.094,6.455,6.590,3.057,2.820,2.958,4.771,3.621,2.286,8.225,8.065,13.457,6.970,7.257,3.677,24.485,16.184,25.072,3.741,9.611,9.490,4.501,8.205,3.513,6.250,4.199,2.889,4.037,2.598,7.752,6.583,0.805,8.155,1.763,2.628,5.775,2.824,5.214,1.470,2.011,6.426,1.599,3.731,3.506,3.331,2.648,10.513,4.210,7.546,24.946,1.139,9.719,5.327,6.170,9.233,7.667,4.768,4.499,7.701,3.058,24.998,27.844,4.096,4.273,23.053,5.006,2.571,7.578,2.731,10.514,12.770,10.089,16.669,5.962,6.559,2.155,4.685,3.089,3.637,6.876
12,0.389,2.172,2.157,6.377,6.611,2.419,3.201,1.618,9.977,7.085,12.165,4.412,5.271,2.830,2.316,3.548,6.252,6.775,0.405,3.814,2.913,1.898,2.672,2.309,3.794,9.599,2.776,3.686,13.066,15.908,8.360,9.313,8.592,4.310,6.690,12.310,6.460,24.836,12.808,4.397,13.947,13.814,9.832,6.690,6.328,3.292,3.393,3.531,5.546,4.396,2.552,7.962,7.368,12.760,7.205,7.492,2.980,24.119,15.487,24.810,3.976,9.349,8.793,4.239,7.508,3.251,6.485,3.502,3.462,4.272,2.833,7.055,6.818,0.520,7.458,1.517,2.863,5.078,2.127,4.517,2.245,1.314,5.963,0.902,4.309,4.210,3.566,1.951,9.816,4.789,6.849,25.721,0.771,9.022,4.630,6.945,8.536,7.405,4.402,3.802,7.439,3.637,25.773,28.619,4.800,3.576,22.356,4.309,2.309,6.881,2.034,10.749,13.545,10.864,15.972,5.308,5.905,1.418,5.432,3.704,3.914,6.839
13,0.787,1.343,2.575,7.064,6.529,1.590,3.777,2.194,9.148,6.304,11.340,4.830,5.847,2.748,2.234,2.719,5.423,7.462,1.206,2.985,2.084,1.069,2.636,2.036,3.553,8.770,1.947,2.905,12.237,15.079,7.531,8.484,7.763,3.481,5.861,11.481,5.631,24.350,11.979,3.567,13.118,13.157,9.750,7.251,6.245,4.095,4.195,4.334,6.122,4.972,2.278,7.880,6.539,11.931,7.765,7.451,2.151,23.339,14.658,24.324,4.779,9.267,7.964,4.156,6.679,3.168,6.712,2.673,4.265,5.075,3.635,6.226,7.378,1.412,6.629,1.935,3.666,4.249,1.298,3.688,2.821,0.485,5.690,0.385,4.069,4.629,4.369,1.122,8.987,5.002,6.020,26.182,1.199,8.193,3.801,7.405,7.707,7.323,3.832,2.973,7.357,3.396,26.233,29.080,5.218,2.747,21.527,3.480,2.227,6.052,1.205,11.552,14.006,11.324,15.143,4.411,5.008,1.077,5.782,4.439,4.406,6.688
14,1.454,1.020,2.562,7.731,7.196,0.937,3.790,2.861,8.495,6.515,10.687,4.818,6.514,3.415,2.901,2.066,5.031,8.129,1.873,2.332,2.294,1.280,2.623,2.023,3.540,8.117,1.294,3.115,12.278,14.425,6.878,7.831,7.110,3.522,5.902,11.522,4.978,24.560,12.020,2.914,12.465,12.891,10.417,7.918,6.457,4.762,4.863,5.001,6.477,5.639,2.266,8.547,5.886,11.972,8.432,8.118,2.362,23.549,14.005,24.535,5.446,9.934,8.005,4.823,6.026,3.835,7.379,2.148,4.932,5.742,4.302,5.572,8.045,2.079,5.976,1.922,4.333,3.596,1.509,3.035,3.488,0.472,5.677,1.052,4.056,4.616,5.036,1.332,9.028,4.989,5.367,26.169,1.866,7.540,3.148,7.393,7.054,7.990,4.043,2.320,8.024,3.383,26.220,29.067,5.206,2.094,21.568,3.521,2.894,5.399,0.552,12.219,13.993,11.311,14.490,3.750,5.042,1.057,5.762,5.099,5.066,7.349
15,2.255,0.729,3.049,8.532,7.429,0.646,4.277,3.402,8.075,6.260,9.918,5.305,7.315,4.215,3.701,1.298,4.611,8.930,2.674,1.563,2.174,1.243,2.830,2.230,3.748,7.697,1.003,2.995,11.987,13.657,6.109,7.062,6.690,3.230,5.610,11.231,4.209,24.305,11.729,2.494,12.045,12.651,10.649,8.718,6.420,5.563,5.663,5.802,6.965,6.439,2.473,8.780,5.466,11.681,9.233,8.469,2.241,23.295,13.236,24.280,6.246,10.167,7.714,5.624,5.257,4.636,8.177,1.857,5.733,6.543,5.103,4.804,8.845,2.880,5.207,2.410,5.133,3.176,1.472,2.267,4.289,1.273,5.809,1.853,4.263,5.103,5.837,1.295,8.737,5.197,4.947,26.656,2.666,7.120,2.728,7.880,6.286,8.223,4.006,1.551,8.256,3.591,26.708,29.554,5.693,1.803,21.277,3.230,3.694,4.979,0.597,13.020,14.480,11.799,13.721,3.315,4.734,1.528,6.233,5.884,5.850,8.131
16,2.002,1.229,3.332,8.212,7.068,1.510,4.560,3.408,8.431,5.210,11.260,5.588,7.062,3.895,3.381,2.640,4.329,8.610,2.421,2.905,0.990,0.535,3.393,2.793,4.311,8.053,1.379,1.810,11.142,14.915,7.367,7.800,7.046,2.386,4.766,10.387,5.467,23.255,10.885,2.850,12.401,13.915,10.289,8.398,6.059,5.309,5.410,5.549,7.248,6.186,3.036,8.419,5.822,10.836,8.913,8.108,1.057,22.244,14.495,23.230,5.993,9.806,6.870,5.304,6.515,4.316,7.817,1.579,5.479,6.289,4.850,6.062,8.525,2.627,6.465,2.693,4.880,3.532,1.184,3.609,4.036,1.243,6.447,1.599,4.826,5.386,5.583,0.403,7.893,5.760,5.303,26.939,2.413,7.476,3.084,8.163,7.544,7.862,3.645,2.893,7.896,4.154,26.991,29.838,5.976,1.652,20.432,2.386,3.374,5.335,1.461,12.766,14.764,12.082,14.979,3.633,3.853,1.774,6.480,5.594,5.493,7.733
17,2.404,0.878,3.198,8.681,7.578,0.327,4.426,3.551,7.651,5.708,10.545,5.454,7.464,4.365,3.850,1.924,4.187,9.079,2.823,2.190,1.622,1.392,3.239,2.638,4.156,7.273,0.450,2.442,11.434,14.135,6.587,7.020,6.266,2.678,5.058,10.678,4.688,23.753,11.177,2.071,11.621,13.277,10.799,8.867,6.569,5.712,5.812,5.951,7.114,6.589,2.881,8.929,5.042,11.128,9.382,8.618,1.689,22.742,13.715,23.728,6.395,10.316,7.161,5.773,5.736,4.785,8.327,1.304,5.882,6.692,5.252,5.282,8.995,3.029,5.686,2.559,5.282,2.752,1.621,2.893,4.438,1.422,6.217,2.002,4.671,5.252,5.986,1.444,8.185,5.605,4.523,26.805,2.815,6.696,2.304,8.029,6.764,8.372,4.155,2.178,8.406,3.999,26.857,29.703,5.842,1.250,20.724,2.678,3.844,4.555,0.746,13.169,14.629,11.948,14.200,2.854,4.145,1.640,6.345,5.996,5.962,8.243
18,2.062,0.536,2.856,8.339,7.236,0.453,4.084,3.209,8.011,6.067,9.919,5.112,7.122,4.022,3.508,1.299,4.547,8.737,2.481,1.564,1.981,1.050,2.831,2.231,3.749,7.633,0.810,2.802,11.794,13.658,6.110,7.063,6.625,3.037,5.417,11.038,4.210,24.112,11.536,2.430,11.981,12.652,10.457,8.525,6.227,5.370,5.470,5.609,6.772,6.246,2.474,8.587,5.402,11.488,9.040,8.276,2.048,23.102,13.237,24.087,6.053,9.974,7.521,5.431,5.258,4.443,7.984,1.664,5.540,6.350,4.910,4.805,8.652,2.687,5.208,2.217,4.940,3.112,1.279,2.268,4.096,1.080,5.810,1.660,4.264,4.910,5.644,1.102,8.544,5.197,4.883,26.463,2.473,7.056,2.663,7.687,6.287,8.030,3.813,1.552,8.063,3.592,26.515,29.361,5.500,1.610,21.084,3.037,3.501,4.915,0.404,12.827,14.287,11.606,13.722,3.346,4.637,1.431,6.136,5.787,5.753,8.034
19,4.371,2.845,4.408,10.648,9.545,2.762,5.636,4.761,7.425,8.376,9.268,6.664,9.044,6.332,5.818,1.477,5.308,11.046,4.790,2.652,4.290,3.359,3.919,3.319,4.836,6.967,3.119,5.111,13.152,11.980,4.433,5.386,6.265,5.347,6.776,12.396,2.533,25.486,12.895,2.982,10.427,12.000,12.766,10.835,8.536,7.679,7.483,7.605,8.324,8.168,3.562,10.896,6.163,12.846,11.349,10.585,4.358,24.735,11.560,25.461,8.363,12.283,8.879,7.740,3.581,6.752,10.294,3.973,7.553,8.659,7.219,3.128,10.962,4.996,3.531,4.063,7.250,2.307,3.588,0.590,6.017,3.389,6.408,3.969,5.352,6.462,7.953,3.412,9.903,6.285,4.217,28.015,4.505,6.695,2.851,9.239,4.609,10.339,6.122,2.640,10.373,4.679,28.067,30.224,7.052,3.919,22.442,5.346,5.811,4.249,2.713,15.136,15.840,13.158,12.045,1.598,5.680,2.962,7.373,7.484,7.747,10.028
20,3.273,1.747,3.310,9.550,8.447,1.664,4.538,3.663,8.066,7.279,9.031,5.566,7.946,5.234,4.720,0.103,4.602,9.948,3.692,1.554,3.192,2.261,2.821,2.221,3.738,7.688,2.021,4.013,12.446,12.770,5.222,6.175,6.680,4.249,6.070,11.690,3.322,24.780,12.188,2.485,11.216,11.764,11.668,9.737,7.439,6.581,6.386,6.507,7.226,7.070,2.464,9.798,5.457,12.140,10.251,9.488,3.260,24.028,12.350,24.755,7.265,11.185,8.173,6.642,4.371,5.654,9.196,2.875,6.455,7.561,6.121,3.917,9.864,3.898,4.320,2.965,6.152,3.096,2.490,1.380,4.920,2.291,5.799,2.871,4.254,5.364,6.855,2.314,9.196,5.187,4.937,26.917,3.407,7.111,2.718,8.141,5.399,9.241,5.024,1.542,9.275,3.581,26.969,29.816,5.954,2.821,21.736,4.249,4.713,4.970,1.615,14.038,14.742,12.060,12.834,2.696,5.282,2.172,6.583,6.694,6.957,9.238
21,2.539,2.209,1.794,8.659,8.356,2.126,3.022,2.147,8.746,7.721,9.949,4.050,6.429,4.575,4.061,1.968,5.282,9.058,2.687,2.234,3.500,2.486,1.304,0.704,2.222,8.368,2.483,4.321,13.126,14.328,6.780,7.733,7.361,4.711,6.750,12.370,4.880,25.460,12.868,3.165,12.716,11.598,11.577,8.973,7.663,5.574,4.869,4.990,5.710,5.554,0.947,9.707,6.137,12.820,9.487,9.278,3.568,24.708,13.907,25.435,6.258,11.094,8.853,5.983,5.928,4.995,8.539,3.337,4.939,6.555,5.115,5.475,9.100,2.802,5.878,1.655,5.145,3.847,2.715,2.937,3.403,1.678,4.125,2.258,2.645,3.848,5.849,2.538,9.876,3.616,5.618,25.401,2.096,7.791,3.399,6.625,6.956,9.150,5.249,2.222,9.184,2.065,25.453,28.299,4.438,3.283,22.416,4.711,4.054,5.650,1.741,13.032,13.225,10.544,14.392,4.122,6.011,0.910,5.115,5.227,6.242,8.630
22,3.542,3.033,3.182,9.819,9.284,2.949,4.001,3.535,9.569,8.564,9.246,4.255,7.485,5.503,4.988,2.791,6.105,10.217,3.953,3.057,4.382,3.367,2.693,2.092,2.897,9.191,3.307,5.203,13.949,14.662,7.114,8.067,8.184,5.534,7.573,13.193,5.214,26.283,13.692,3.988,13.108,10.895,12.505,10.005,8.544,6.840,6.257,6.354,5.915,6.917,2.335,10.635,6.960,13.643,10.520,10.205,4.449,25.532,14.241,26.258,7.524,12.022,9.677,6.911,6.262,5.923,9.466,4.160,6.327,7.820,6.380,5.809,10.133,4.068,6.212,2.920,6.411,4.670,3.596,3.272,4.791,2.560,3.353,3.140,2.750,4.053,7.114,3.420,10.700,3.721,6.441,25.607,3.362,8.614,4.222,6.830,7.291,10.078,6.130,3.045,10.112,2.980,25.658,28.505,4.643,4.107,23.239,5.534,4.982,6.473,2.564,14.297,13.431,10.749,14.726,4.467,6.664,2.006,5.151,6.445,7.104,9.387
23,3.793,3.284,3.433,10.070,9.535,3.201,4.633,3.786,9.584,8.815,8.724,4.887,8.069,5.754,5.240,2.610,6.356,10.468,4.204,3.308,4.633,3.618,2.944,2.344,3.529,9.127,3.558,5.454,14.201,14.140,6.592,7.545,8.424,5.785,7.824,13.445,4.692,26.534,13.943,4.240,12.586,10.373,12.756,10.257,8.796,7.091,6.509,6.630,6.547,7.193,2.587,10.886,7.211,13.894,10.771,10.457,4.701,25.783,13.719,26.509,7.775,12.273,9.928,7.162,5.740,6.174,9.718,4.412,6.578,8.071,6.632,5.287,10.384,4.319,5.690,3.171,6.662,4.466,3.848,2.750,5.043,2.811,3.985,3.391,3.382,4.685,7.365,3.671,10.951,4.353,6.376,26.239,3.613,8.854,4.473,7.462,6.769,10.329,6.382,3.296,10.363,3.612,26.290,28.597,5.275,4.358,23.490,5.785,5.233,6.409,2.816,14.548,14.063,11.381,14.204,3.890,6.860,2.202,5.728,6.641,7.301,9.583
24,3.536,3.529,2.790,9.656,9.352,3.445,2.791,3.143,10.065,8.717,11.396,3.046,6.275,5.571,5.057,3.288,6.601,10.054,3.684,3.553,4.497,3.482,2.301,1.701,1.687,9.687,3.803,5.317,14.445,15.647,8.099,9.052,8.680,5.893,8.069,13.689,6.199,26.762,14.188,4.484,14.035,13.045,12.573,9.969,8.659,6.571,5.078,5.144,4.705,5.707,1.943,10.703,7.456,14.139,10.484,10.274,4.564,25.751,15.226,26.737,7.255,12.090,10.173,6.980,7.247,5.992,9.535,4.656,5.935,7.551,6.111,6.794,10.096,3.798,7.197,2.651,6.142,5.166,3.711,4.257,4.399,2.674,3.235,3.254,1.540,2.844,6.845,3.534,11.196,2.511,6.937,24.397,3.093,9.110,4.718,5.621,8.276,10.146,6.245,3.541,10.180,1.770,24.448,27.295,3.434,4.603,23.735,5.893,5.050,6.969,3.060,14.028,12.221,9.539,15.711,5.227,7.116,1.693,3.897,5.478,7.024,9.412
25,4.002,4.028,2.215,9.224,9.818,3.944,2.161,2.567,10.564,9.216,12.038,2.416,5.645,6.037,5.523,3.787,7.100,9.622,3.781,4.052,4.996,3.981,1.725,1.721,0.395,10.186,4.302,5.816,14.944,16.146,8.598,9.551,9.179,6.392,8.568,14.188,6.698,27.261,14.687,4.983,14.534,13.687,13.039,9.538,9.158,6.139,4.449,4.514,4.075,5.077,1.714,11.170,7.955,14.638,10.052,10.339,5.063,26.250,15.725,27.236,6.823,12.556,10.672,7.446,7.746,6.458,9.333,5.155,5.359,7.119,5.680,7.293,9.665,3.888,7.696,2.400,5.710,5.665,4.210,4.756,3.824,3.173,3.683,3.753,0.910,2.214,6.414,4.033,11.695,1.881,7.436,23.767,3.493,9.609,5.217,4.991,8.775,10.612,6.744,4.040,10.646,0.286,23.818,26.665,2.804,5.102,24.234,6.392,5.516,7.468,3.559,13.596,11.591,8.909,16.210,5.722,7.610,2.187,3.262,4.843,6.588,9.827
26,2.955,2.948,2.210,9.075,8.772,2.865,3.400,2.562,9.485,8.136,10.815,3.654,6.845,4.991,4.477,2.707,6.020,9.473,3.103,2.973,3.916,2.901,1.720,1.120,2.296,9.106,3.222,4.737,13.865,15.066,7.518,8.472,8.099,5.313,7.488,13.109,5.618,26.182,13.607,3.904,13.454,12.464,11.993,9.389,8.078,5.990,5.285,5.406,5.314,5.970,1.363,10.123,6.875,13.559,9.903,9.694,3.983,25.171,14.646,26.156,6.674,11.510,9.592,6.399,6.667,5.411,8.955,4.076,5.354,6.970,5.531,6.213,9.516,3.218,6.617,2.070,5.561,4.585,3.130,3.676,3.819,2.094,3.844,2.674,2.149,3.452,6.264,2.954,10.615,3.120,6.356,25.005,2.512,8.530,4.137,6.229,7.695,9.566,5.664,2.961,9.600,2.379,25.057,27.904,4.042,4.022,23.155,5.312,4.470,6.388,2.480,13.447,12.830,10.148,15.130,4.633,6.521,1.098,4.492,5.415,6.430,8.817
