day, hour, 
0, 6.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0, 7.0, 0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,113,0,0,0,193,0,0,0,0,0,313,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,373,0,0,0,127,0,0,53,0,0,0,0,0,0,0,0,
0, 8.0, 0,0,0,80,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,73,0,107,0,0,33,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,73,33,0,80,0,140,0,87,27,0,0,133,0,0,0,0,40,0,0,127,0,0,60,0,0,0,0,100,0,0,147,0,87,0,0,0,0,0,0,0,0,87,127,0,340,0,0,87,93,0,107,0,27,0,0,0,0,0,0,0,
0, 9.0, 0,0,40,60,0,0,0,0,0,0,27,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,80,67,53,0,80,0,0,0,40,0,0,0,33,73,40,0,80,33,0,0,60,0,0,67,67,20,60,0,60,0,0,93,0,67,33,0,0,0,93,0,80,0,80,133,0,0,0,60,67,47,0,0,13,0,0,0,0,0,0,0,0,
0, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0, 16.0, 0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,53,0,0,23,0,0,0,0,0,0,0,0,60,0,0,40,0,0,53,47,0,0,47,0,0,173,73,0,0,0,73,0,0,20,67,0,0,0,87,0,0,167,43,13,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,160,73,27,97,33,0,133,47,0,87,0,0,0,0,0,0,0,0,0,
0, 17.0, 0,0,0,113,0,0,0,0,27,13,67,40,0,0,0,40,20,0,0,47,0,0,0,60,0,0,0,0,0,0,0,0,53,0,43,53,0,0,0,80,0,73,67,133,0,100,0,0,0,0,0,27,20,93,0,93,0,0,100,0,0,153,93,107,0,113,0,47,110,0,0,0,0,83,67,40,27,47,33,0,0,60,0,0,113,37,87,80,0,33,0,0,147,0,140,0,0,0,0,120,0,0,0,167,93,33,163,20,87,87,133,0,160,20,0,0,0,0,0,0,0,0,
0, 18.0, 0,100,67,173,40,0,0,0,0,0,107,23,73,0,0,50,53,0,60,47,0,0,33,80,27,33,13,0,0,7,0,47,27,67,70,73,60,60,0,67,133,153,173,67,40,87,100,0,0,0,0,0,60,0,0,110,47,27,60,0,0,113,93,60,0,180,33,77,190,67,73,67,0,110,113,67,53,113,73,0,0,107,0,67,193,40,100,120,0,193,0,0,140,0,193,27,47,0,27,0,0,0,0,173,200,53,280,13,120,133,160,3,180,20,13,0,0,0,0,0,0,0,
0, 19.0, 7,67,73,147,53,0,0,0,47,7,93,37,87,0,0,27,40,0,107,100,0,0,0,0,0,33,0,0,0,0,0,7,40,60,60,27,127,73,0,33,153,0,133,147,33,73,107,0,0,0,0,20,47,67,0,87,47,33,67,0,0,140,173,67,27,147,53,167,207,43,53,13,0,110,80,53,13,120,60,0,0,140,0,53,167,47,0,147,73,147,0,0,180,0,220,0,73,37,0,73,0,67,33,247,207,87,250,33,153,160,160,0,213,60,73,0,0,0,0,0,0,0,
0, 20.0, 20,80,60,180,60,0,0,0,93,0,160,0,73,0,0,63,0,0,73,0,0,0,80,67,0,0,20,0,0,0,0,0,0,33,100,107,100,113,0,0,173,93,93,140,60,107,120,0,0,0,0,40,67,80,0,183,33,0,43,20,0,233,133,63,13,0,40,187,480,70,87,53,0,130,77,127,0,107,30,0,0,207,0,80,227,97,120,147,20,193,0,0,233,0,180,67,53,53,33,87,0,40,47,227,233,0,303,0,167,133,160,17,113,60,33,0,0,0,0,0,0,0,
