5, 9.0, 88,73,119,146,0,0,138,31,0,50,113,0,63,0,0,117,0,31,0,0,0,0,0,0,0,0,0,
5, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5, 16.0, 71,113,98,150,0,0,134,0,0,100,125,0,0,0,0,0,125,100,0,0,0,0,0,0,0,0,0,
5, 17.0, 125,213,142,242,146,0,150,0,225,125,163,0,0,125,0,0,144,125,0,0,0,0,0,0,0,0,0,
5, 18.0, 138,219,158,229,188,194,188,0,194,146,200,0,0,131,0,200,134,200,0,0,0,0,0,0,0,0,0,
5, 19.0, 142,138,127,200,178,300,300,0,181,115,250,0,0,0,0,179,138,156,181,0,0,0,0,0,0,0,0,
5, 20.0, 119,138,121,246,140,375,129,0,171,121,142,0,54,0,0,155,146,128,169,115,0,0,0,0,0,0,0,
5, 21.0, 27,75,56,138,85,113,106,38,77,38,104,0,0,117,15,115,100,27,72,56,0,0,0,0,0,0,0,
6, 6.0, 0,115,91,163,119,125,119,0,0,63,0,0,0,0,15,0,0,0,0,119,0,0,0,0,0,0,0,
6, 7.0, 104,79,45,125,131,125,96,0,0,88,0,0,0,119,0,104,0,33,0,108,0,0,0,0,0,0,0,
6, 8.0, 108,71,61,167,0,108,131,0,0,60,113,0,0,0,0,142,0,63,0,0,0,0,0,0,0,0,0,
6, 9.0, 88,73,119,125,0,0,119,31,0,63,106,0,67,0,0,146,0,31,0,0,0,0,0,0,0,0,0,
6, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6, 16.0, 71,113,98,150,0,0,119,0,0,119,113,0,0,0,0,0,100,106,0,0,0,0,0,0,0,0,0,
6, 17.0, 104,213,125,204,138,0,171,0,125,119,238,0,0,113,0,0,175,138,0,0,0,0,0,0,0,0,0,
6, 18.0, 129,188,138,229,169,231,250,0,175,146,225,0,0,156,0,146,141,163,0,0,0,0,0,0,0,0,0,
6, 19.0, 117,138,118,229,184,363,225,0,188,135,263,0,0,0,0,171,163,175,175,0,0,0,0,0,0,0,0,
6, 20.0, 128,135,119,250,149,300,131,0,142,121,117,0,58,0,0,165,140,113,150,125,0,0,0,0,0,0,0,
6, 21.0, 29,77,58,133,86,163,104,38,77,38,108,0,0,100,15,105,104,27,72,60,0,0,0,0,0,0,0,
