day, hour, 1.0, 3.0, 24.0, 38.0, 48.0, 54.0, 55.0, 72.0, 93.0, 95.0, 108.0, 112.0, 142.0, 144.0, 146.0, 150.0, 151.0, 185.0, 140.0, 191.0, 3014.0, 3010.0, 3006.0, 3007.0, 3016.0, 3015.0, 3013.0, 
0, 6.0, 0,65,38,308,108,134,83,0,0,48,0,0,0,0,8,0,0,0,0,150,0,0,0,0,0,0,0,
0, 7.0, 63,35,32,179,206,81,50,0,0,67,0,0,0,106,0,138,0,10,0,67,0,0,0,0,0,0,0,
0, 8.0, 75,38,29,163,0,81,169,0,0,30,58,0,0,0,0,142,0,67,0,0,0,0,0,0,0,0,0,
0, 9.0, 44,29,63,200,0,0,150,0,0,31,88,0,33,0,0,96,0,19,0,0,0,0,0,0,0,0,0,
0, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0, 16.0, 50,54,50,221,0,0,128,0,0,75,275,0,0,0,0,0,156,19,0,0,0,0,0,0,0,0,0,
0, 17.0, 46,413,67,313,115,0,117,0,375,175,363,0,0,106,0,0,269,125,0,0,0,0,0,0,0,0,0,
0, 18.0, 96,263,125,550,194,388,331,0,269,129,600,0,0,131,0,200,166,300,0,0,0,0,0,0,0,0,0,
0, 19.0, 117,119,115,554,234,725,363,0,250,75,513,0,0,0,0,250,191,188,194,0,0,0,0,0,0,0,0,
0, 20.0, 63,121,98,471,140,738,144,0,175,83,188,0,38,0,0,235,129,109,244,60,0,0,0,0,0,0,0,
0, 21.0, 15,35,31,233,35,225,52,6,42,48,67,0,0,58,5,98,48,13,56,52,0,0,0,0,0,0,0,
1, 6.0, 0,81,46,196,127,138,115,0,0,56,0,0,0,0,10,0,0,0,0,106,0,0,0,0,0,0,0,
1, 7.0, 71,46,36,171,194,116,73,0,0,71,0,0,0,119,0,138,0,10,0,83,0,0,0,0,0,0,0,
1, 8.0, 75,46,36,163,0,94,169,0,0,33,88,0,0,0,0,150,0,83,0,0,0,0,0,0,0,0,0,
1, 9.0, 50,38,94,146,0,0,150,0,0,41,100,0,46,0,0,142,0,23,0,0,0,0,0,0,0,0,0,
1, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1, 16.0, 54,71,75,183,0,0,131,0,0,88,200,0,0,0,0,0,138,25,0,0,0,0,0,0,0,0,0,
1, 17.0, 88,188,129,254,142,0,158,0,238,138,238,0,0,175,0,0,194,144,0,0,0,0,0,0,0,0,0,
1, 18.0, 142,225,171,325,216,356,275,0,238,129,325,0,0,163,0,246,169,275,0,0,0,0,0,0,0,0,0,
