day, hour, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 10.0, 11.0, 13.0, 15.0, 16.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 29.0, 32.0, 35.0, 36.0, 39.0, 40.0, 42.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 59.0, 64.0, 65.0, 66.0, 68.0, 69.0, 70.0, 71.0, 72.0, 75.0, 76.0, 78.0, 79.0, 80.0, 81.0, 82.0, 84.0, 88.0, 89.0, 90.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0, 100.0, 101.0, 102.0, 103.0, 104.0, 106.0, 107.0, 109.0, 110.0, 111.0, 113.0, 114.0, 115.0, 116.0, 117.0, 118.0, 119.0, 120.0, 121.0, 124.0, 126.0, 127.0, 128.0, 130.0, 131.0, 132.0, 133.0, 134.0, 135.0, 136.0, 137.0, 185.0, 188.0, 189.0, 192.0, 193.0, 194.0, 196.0, 197.0, 199.0, 200.0, 191.0, 1000.0, 63.0, 1007.0, 1006.0, 1005.0, 1004.0, 1003.0, 1002.0, 1001.0, 3014.0, 3010.0, 3006.0, 3007.0, 3016.0, 3015.0, 3013.0, 
0, 6.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0, 7.0, 0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,27,0,0,0,107,0,0,0,0,0,293,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,393,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,
0, 8.0, 0,0,0,173,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,67,0,40,0,0,53,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,47,37,0,100,0,60,0,73,60,0,0,73,0,0,0,0,73,0,0,133,0,0,107,0,0,0,0,87,0,0,113,0,127,0,0,0,0,0,0,0,0,93,127,0,293,0,0,93,133,0,87,0,60,0,0,0,0,0,0,0,
0, 9.0, 0,0,40,87,0,0,0,0,0,0,53,0,0,0,0,0,27,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,113,60,40,0,73,0,0,0,107,0,0,0,53,60,67,0,67,33,0,0,100,0,0,67,60,47,47,0,60,0,0,87,0,53,20,0,0,0,27,0,47,0,73,113,0,0,0,80,60,87,0,0,7,0,0,0,0,0,0,0,0,
0, 10.0, 0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0, 16.0, 0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,100,0,0,27,0,0,37,0,0,0,0,0,0,0,0,67,0,0,33,0,0,93,73,0,0,73,0,0,147,87,0,0,0,63,0,0,27,107,0,0,0,87,0,0,140,17,47,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,167,87,27,103,47,0,80,100,0,67,0,0,0,0,0,0,0,0,0,
0, 17.0, 0,0,0,120,0,0,0,0,20,33,53,40,0,0,0,67,27,0,0,27,0,0,0,93,0,0,0,0,0,0,0,0,53,0,47,53,0,0,0,67,0,47,173,73,0,40,0,0,0,0,0,47,33,47,0,140,0,0,53,0,0,127,73,80,0,120,0,73,140,0,0,0,0,80,93,47,33,27,73,0,0,113,0,0,140,50,40,87,0,107,0,0,160,0,120,0,0,0,0,47,0,0,0,100,120,13,137,27,93,113,60,0,180,0,0,0,0,0,0,0,0,0,
0, 18.0, 0,53,53,133,27,0,0,0,0,0,67,43,53,0,0,53,47,0,33,53,0,0,53,60,33,60,13,0,0,7,0,7,60,33,23,73,30,93,0,27,133,73,140,127,27,73,80,0,0,0,0,0,73,0,0,103,20,27,50,0,0,180,153,67,0,160,80,57,207,57,40,27,0,77,87,73,27,160,80,0,0,127,0,60,167,33,100,127,0,127,0,0,240,0,200,27,27,0,67,0,0,0,0,173,133,47,237,13,207,133,193,23,207,20,60,0,0,0,0,0,0,0,
0, 19.0, 33,107,53,160,47,0,0,0,20,27,100,27,73,0,0,20,53,0,87,47,0,0,0,0,0,47,0,0,0,0,0,47,47,27,27,73,113,93,0,53,127,0,120,133,30,127,87,0,0,0,0,47,67,60,0,93,40,33,43,0,0,140,180,53,20,153,67,127,187,43,73,27,0,107,127,87,60,153,73,0,0,147,0,47,153,67,0,133,53,127,0,0,187,0,187,0,40,27,0,27,0,87,60,260,207,67,263,20,160,180,147,0,200,47,93,0,0,0,0,0,0,0,
0, 20.0, 13,80,67,147,40,0,0,0,47,0,133,0,87,0,0,70,0,0,100,0,0,0,73,33,67,0,13,0,0,0,0,0,0,47,113,67,80,53,0,0,153,93,87,187,33,93,87,0,0,0,0,40,87,33,0,107,20,0,87,40,0,153,253,60,27,0,27,133,453,67,53,47,0,83,43,87,0,103,67,0,0,200,0,53,207,77,107,153,7,113,0,0,207,0,227,67,67,67,40,113,0,60,33,287,180,0,297,0,133,167,167,27,173,47,60,0,0,0,0,0,0,0,
0, 21.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,87,0,100,0,33,0,0,0,0,0,0,93,0,0,107,0,0,0,47,0,127,107,80,0,0,0,160,260,0,0,0,0,147,0,73,0,167,0,0,0,107,0,0,147,87,73,0,0,87,0,0,153,0,160,47,0,0,0,0,0,60,0,180,87,47,113,0,0,127,100,0,87,0,13,0,0,0,0,0,0,0,
