 chosenLocation, 42.0
 numberOfRuns, 4
 experienceCar, 0.1
 experiencePT, 0.5
 minRankCar, 0.00985
 minRankBus, 0.00799
 trafficImpact, 0.1
 busStopDistanceImpact, 150.0
Happyagents, 4116
 sadOnes, 253
END_TIME, 10000
 car correlation, 0.7506045481568439
 bus correlation, 0.8555323676008642
ChiSquareTest, 15.447777200870423
carCorrSpearman, 0.8883849927775003
busCorrSpearman, 0.8614457831325301
simChi2: [369, 2040, 1213, 139, 323, 32]
