day, hour, 1.0, 3.0, 24.0, 38.0, 48.0, 54.0, 55.0, 72.0, 93.0, 95.0, 108.0, 112.0, 142.0, 144.0, 146.0, 150.0, 151.0, 185.0, 140.0, 191.0, 3014.0, 3010.0, 3006.0, 3007.0, 3016.0, 3015.0, 3013.0, 
0, 6.0, 0,52,50,258,79,122,85,0,0,48,0,0,0,0,10,0,0,0,0,88,0,0,0,0,0,0,0,
0, 7.0, 33,35,25,175,219,125,54,0,0,54,0,0,0,100,0,179,0,10,0,58,0,0,0,0,0,0,0,
0, 8.0, 46,42,29,146,0,38,231,0,0,43,92,0,0,0,0,133,0,46,0,0,0,0,0,0,0,0,0,
0, 9.0, 13,29,94,125,0,0,188,0,0,44,163,0,21,0,0,129,0,8,0,0,0,0,0,0,0,0,0,
0, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0, 16.0, 50,63,38,225,0,0,88,0,0,56,250,0,0,0,0,0,144,69,0,0,0,0,0,0,0,0,0,
0, 17.0, 63,413,96,321,113,0,171,0,313,163,313,0,0,163,0,0,256,94,0,0,0,0,0,0,0,0,0,
0, 18.0, 88,350,154,479,175,444,506,0,213,167,525,0,0,119,0,267,172,375,0,0,0,0,0,0,0,0,0,
0, 19.0, 92,122,95,471,250,800,388,0,256,95,388,0,0,0,0,229,144,100,244,0,0,0,0,0,0,0,0,
0, 20.0, 75,144,123,479,119,863,148,0,200,90,175,0,25,0,0,195,104,100,275,93,0,0,0,0,0,0,0,
0, 21.0, 25,38,48,158,49,263,52,0,35,33,71,0,0,75,15,110,60,31,56,31,0,0,0,0,0,0,0,
1, 6.0, 0,67,59,154,115,134,115,0,0,50,0,0,0,0,18,0,0,0,0,106,0,0,0,0,0,0,0,
1, 7.0, 42,46,34,167,156,147,81,0,0,63,0,0,0,156,0,142,0,13,0,83,0,0,0,0,0,0,0,
1, 8.0, 71,54,36,188,0,60,194,0,0,48,104,0,0,0,0,154,0,46,0,0,0,0,0,0,0,0,0,
1, 9.0, 19,48,150,138,0,0,156,0,0,53,156,0,25,0,0,150,0,13,0,0,0,0,0,0,0,0,0,
1, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1, 16.0, 75,75,50,221,0,0,109,0,0,69,163,0,0,0,0,0,150,81,0,0,0,0,0,0,0,0,0,
1, 17.0, 108,300,133,246,135,0,175,0,225,169,263,0,0,150,0,0,181,106,0,0,0,0,0,0,0,0,0,
1, 18.0, 125,244,138,304,203,375,319,0,188,146,213,0,0,175,0,208,194,250,0,0,0,0,0,0,0,0,0,
1, 19.0, 125,169,143,308,209,550,281,0,206,113,325,0,0,0,0,229,153,156,175,0,0,0,0,0,0,0,0,
1, 20.0, 100,135,135,292,157,550,142,0,192,100,163,0,25,0,0,180,165,128,219,125,0,0,0,0,0,0,0,
1, 21.0, 27,48,52,142,56,188,67,0,48,33,92,0,0,100,15,125,77,33,78,38,0,0,0,0,0,0,0,
2, 6.0, 0,83,79,154,127,141,129,0,0,54,0,0,0,0,18,0,0,0,0,125,0,0,0,0,0,0,0,
2, 7.0, 50,52,38,158,156,128,94,0,0,71,0,0,0,131,0,138,0,23,0,83,0,0,0,0,0,0,0,
